#Coordinates  RecID  LigID  Luciferin  Neighbor's number  Vision Range  Scoring
( 9.5150086,  5.7834502, -6.9940597,  0.5929434, -0.2408623, -0.7273251, -0.2477937)    0    0   5.00000000  0 0.200   0.00000000
( 7.5108087, -0.2915793, -5.1261585,  0.5929664, -0.1569646,  0.3592401, -0.7033488)    0    0   5.00000000  0 0.200   0.00000000
( 7.1492286,  1.0534595, -6.4525360, -0.3610782,  0.9040929,  0.2242084, -0.0443764)    0    0   5.00000000  0 0.200   0.00000000
(-3.4115577,  4.9579357, -2.5505780, -0.4544669, -0.2459993, -0.8132621, -0.2674864)    0    0   5.00000000  0 0.200   0.00000000
(-3.4812073,  4.4428537, -12.4874859, -0.0936780, -0.6343912, -0.7657282, -0.0493219)    0    0   5.00000000  0 0.200   0.00000000
( 0.9097420,  0.2594778, -12.2246540, -0.6949256,  0.7186194,  0.0034086,  0.0255540)    0    0   5.00000000  0 0.200   0.00000000
( 0.7335270,  9.3415398, -4.6287200, -0.4418554, -0.0795343, -0.4318887, -0.7822469)    0    0   5.00000000  0 0.200   0.00000000
( 6.6244553,  8.9580593, -7.8075503, -0.5940537,  0.2291996,  0.6995786, -0.3242801)    0    0   5.00000000  0 0.200   0.00000000
(-0.8039049, -3.5129278, -5.0166654,  0.3629639, -0.6842156,  0.0970537, -0.6250495)    0    0   5.00000000  0 0.200   0.00000000
( 3.3398088,  0.4493796, -1.4421274,  0.8617561,  0.2106185, -0.2446349, -0.3913696)    0    0   5.00000000  0 0.200   0.00000000
( 2.0994106, -8.2362893, -11.6715413, -0.4190168, -0.5044932, -0.0015800, -0.7549232)    0    0   5.00000000  0 0.200   0.00000000
( 2.3576440, -6.0794037, -12.7138789,  0.3696782,  0.8707458, -0.2654389,  0.1862307)    0    0   5.00000000  0 0.200   0.00000000
( 6.8362207,  0.1853140, -6.2931168, -0.6761103,  0.3745648, -0.5240990,  0.3576261)    0    0   5.00000000  0 0.200   0.00000000
( 4.5481643,  0.2780701, -9.8483265,  0.6778034,  0.0263476, -0.7268631,  0.1075100)    0    0   5.00000000  0 0.200   0.00000000
(-5.2528839, -3.6476387, -10.4173396,  0.5938101, -0.3674807, -0.3678587,  0.6140256)    0    0   5.00000000  0 0.200   0.00000000
(-1.7752260,  4.0935045, -6.9966711,  0.5403581, -0.8323908,  0.0967491, -0.0760144)    0    0   5.00000000  0 0.200   0.00000000
(-2.2841323,  2.7961493, -4.5950526, -0.6789258, -0.0764139,  0.6436002, -0.3449630)    0    0   5.00000000  0 0.200   0.00000000
(-1.6228541,  1.9483592, -0.0507304,  0.1521519,  0.9821645, -0.0833070, -0.0725440)    0    0   5.00000000  0 0.200   0.00000000
(11.1166943,  2.5607544, -4.4580327,  0.6900006,  0.4074674,  0.5740251,  0.1684183)    0    0   5.00000000  0 0.200   0.00000000
( 5.9982497,  2.8222325, -16.2553094, -0.8335110,  0.4764586, -0.1391732,  0.2426467)    0    0   5.00000000  0 0.200   0.00000000
( 5.9676773, -2.5242463, -7.7949854, -0.0598385,  0.1337812,  0.8565297, -0.4948523)    0    0   5.00000000  0 0.200   0.00000000
( 2.5942802, -8.3135518, -3.4707067, -0.4230576, -0.2631069, -0.8564046, -0.1355292)    0    0   5.00000000  0 0.200   0.00000000
( 1.8333003,  7.4398409, -5.3177076, -0.0436190,  0.7558007, -0.6016208, -0.2547845)    0    0   5.00000000  0 0.200   0.00000000
(-1.4447825, -2.2419266, -10.7471873, -0.0212165,  0.8531873,  0.0007613, -0.5211724)    0    0   5.00000000  0 0.200   0.00000000
(10.4959582,  2.4861622, -4.6431328,  0.7894344,  0.2404525,  0.1577291,  0.5423075)    0    0   5.00000000  0 0.200   0.00000000
( 0.1953560,  6.2439301, -0.5571815, -0.3328501, -0.1076801,  0.9289681, -0.1209710)    0    0   5.00000000  0 0.200   0.00000000
(-4.1424862, -0.6883210, -12.7755796,  0.6614707, -0.3362968,  0.6306374, -0.2272827)    0    0   5.00000000  0 0.200   0.00000000
( 5.4905995, -1.8589325, -2.0602685, -0.6712183,  0.4985208,  0.4995060,  0.2267967)    0    0   5.00000000  0 0.200   0.00000000
(-2.7020787,  4.2166040, -11.7131060, -0.0145033,  0.0753901,  0.3700614, -0.9258296)    0    0   5.00000000  0 0.200   0.00000000
( 2.8932970, -3.7074196,  0.4143529,  0.0209985,  0.2250676,  0.9425117,  0.2461204)    0    0   5.00000000  0 0.200   0.00000000
( 8.5041892, -0.8469030, -6.0713528, -0.6713079, -0.3227829, -0.6424761,  0.1799482)    0    0   5.00000000  0 0.200   0.00000000
( 0.2697543,  0.8115160, -0.1073244, -0.3800342, -0.1112721, -0.6104068, -0.6860001)    0    0   5.00000000  0 0.200   0.00000000
(-4.5772855, -3.6689408, -7.4485490, -0.8112195,  0.3683205,  0.2253220,  0.3943259)    0    0   5.00000000  0 0.200   0.00000000
( 4.2326538,  6.9552407, -6.1733501,  0.2353012,  0.0279773,  0.9690988,  0.0685433)    0    0   5.00000000  0 0.200   0.00000000
(-4.5412871,  3.0969623, -10.9500369,  0.7297287,  0.0959786,  0.5116167,  0.4433199)    0    0   5.00000000  0 0.200   0.00000000
( 5.3415101, -4.2362014, -11.9536534,  0.1959075, -0.8724116,  0.2693358,  0.3577381)    0    0   5.00000000  0 0.200   0.00000000
(-6.6800128, -1.2632040, -5.4103665,  0.6124008, -0.7155200, -0.0292980,  0.3348700)    0    0   5.00000000  0 0.200   0.00000000
( 5.1187501,  2.2251806, -7.5966374, -0.5164172, -0.5785288,  0.6256031,  0.0850794)    0    0   5.00000000  0 0.200   0.00000000
( 2.0542048,  2.8601438, -6.6793092,  0.2424435,  0.7443223,  0.5500143,  0.2910150)    0    0   5.00000000  0 0.200   0.00000000
( 1.1447079, -2.0701746, -14.0244503, -0.1555156, -0.5472681,  0.7214636, -0.3947186)    0    0   5.00000000  0 0.200   0.00000000
( 4.9911488,  2.2120712, -15.0882944,  0.4600672, -0.4639283,  0.4513566, -0.6077712)    0    0   5.00000000  0 0.200   0.00000000
( 9.1491859, -3.4561036, -7.7862939, -0.4880602,  0.3855646,  0.7191208, -0.3098426)    0    0   5.00000000  0 0.200   0.00000000
( 0.2367735,  3.5342112, -6.5673306, -0.3676451,  0.5317425, -0.0534209,  0.7610737)    0    0   5.00000000  0 0.200   0.00000000
( 8.1174968, -4.7381863, -6.7092458,  0.3805023,  0.6849556,  0.5775134, -0.2291989)    0    0   5.00000000  0 0.200   0.00000000
( 2.0197969, -4.7432551, -11.8214919,  0.2857136, -0.3344133, -0.7850133, -0.4362221)    0    0   5.00000000  0 0.200   0.00000000
(-2.5610100, -4.4645442, -13.3885363,  0.9194935, -0.0877291, -0.0326217,  0.3818000)    0    0   5.00000000  0 0.200   0.00000000
( 7.5892719,  3.3827832, -8.0545008,  0.0017800, -0.3215526,  0.2318506,  0.9180665)    0    0   5.00000000  0 0.200   0.00000000
( 0.5398112,  0.8421252,  0.2488793, -0.0863225, -0.1925863, -0.1246334,  0.9694975)    0    0   5.00000000  0 0.200   0.00000000
( 1.6234122, -6.2596168, -9.7630446,  0.8939363,  0.0136514, -0.2105760, -0.3954102)    0    0   5.00000000  0 0.200   0.00000000
( 1.1827984,  7.3585935, -13.4664478,  0.6840607,  0.2860492, -0.3830807, -0.5508956)    0    0   5.00000000  0 0.200   0.00000000
( 0.6751323,  0.1985112, -11.5213976, -0.4059509,  0.8476590, -0.3401300,  0.0314602)    0    0   5.00000000  0 0.200   0.00000000
(-4.4894443,  3.4528928, -10.7463640, -0.1690054, -0.8327011, -0.2807216,  0.4463647)    0    0   5.00000000  0 0.200   0.00000000
( 5.9640362, -6.2405234, -1.0979517,  0.7459686, -0.4088921, -0.4839258,  0.2053141)    0    0   5.00000000  0 0.200   0.00000000
(-5.5971289,  2.8017095, -4.7319104, -0.4185574, -0.2149210, -0.2810907,  0.8364249)    0    0   5.00000000  0 0.200   0.00000000
( 2.9319108,  2.0959803, -7.1597318,  0.4439381,  0.6377487, -0.0934457,  0.6224657)    0    0   5.00000000  0 0.200   0.00000000
( 3.3830907,  2.4336561,  1.9450053, -0.0942315,  0.0813410, -0.2398315, -0.9628005)    0    0   5.00000000  0 0.200   0.00000000
( 8.8249812, -2.4391858, -8.6289880,  0.5646331,  0.5411840,  0.5121429,  0.3549914)    0    0   5.00000000  0 0.200   0.00000000
( 1.3687089, -2.1040347,  1.3717190,  0.4674430,  0.1891538,  0.4469861, -0.7388648)    0    0   5.00000000  0 0.200   0.00000000
(-4.2970952, -2.2200293, -2.3217010,  0.6720135, -0.4961678,  0.4120921, -0.3638620)    0    0   5.00000000  0 0.200   0.00000000
(-3.7625221,  2.0740338, -1.9667096,  0.8597111, -0.2802398, -0.0141920,  0.4268032)    0    0   5.00000000  0 0.200   0.00000000
(10.5673051,  0.3968831, -6.8438855, -0.3339215, -0.2471007, -0.8623055,  0.2895979)    0    0   5.00000000  0 0.200   0.00000000
